x,T,p,rho,U_0,U_1,U_2
0.170625,2.4689,0.958171,0.970187,0.036498,0,0
0.171875,2.4689,0.958171,0.970187,0.036498,0,0
0.173125,2.4689,0.958171,0.970187,0.036498,0,0
0.174375,2.4689,0.958171,0.970187,0.036498,0,0
0.175625,2.4689,0.958171,0.970187,0.036498,0,0
0.176875,2.4689,0.958171,0.970187,0.036498,0,0
0.178125,2.4689,0.958171,0.970187,0.036498,0,0
0.179375,2.4689,0.958171,0.970187,0.036498,0,0
0.180625,2.45981,0.946032,0.961436,0.0472881,0,0
0.181875,2.45981,0.946032,0.961436,0.0472881,0,0
0.183125,2.45981,0.946032,0.961436,0.0472881,0,0
0.184375,2.45981,0.946032,0.961436,0.0472881,0,0
0.185625,2.45981,0.946032,0.961436,0.0472881,0,0
0.186875,2.45981,0.946032,0.961436,0.0472881,0,0
0.188125,2.45981,0.946032,0.961436,0.0472881,0,0
0.189375,2.45981,0.946032,0.961436,0.0472881,0,0
0.190625,2.4492,0.931959,0.951236,0.0599302,0,0
0.191875,2.4492,0.931959,0.951236,0.0599302,0,0
0.193125,2.4492,0.931959,0.951236,0.0599302,0,0
0.194375,2.4492,0.931959,0.951236,0.0599302,0,0
0.195625,2.4492,0.931959,0.951236,0.0599302,0,0
0.196875,2.4492,0.931959,0.951236,0.0599302,0,0
0.198125,2.4492,0.931959,0.951236,0.0599302,0,0
0.199375,2.4492,0.931959,0.951236,0.0599302,0,0
0.200625,2.43708,0.916023,0.939618,0.0744298,0,0
0.201875,2.43708,0.916023,0.939618,0.0744298,0,0
0.203125,2.43708,0.916023,0.939618,0.0744298,0,0
0.204375,2.43708,0.916023,0.939618,0.0744298,0,0
0.205625,2.43708,0.916023,0.939618,0.0744298,0,0
0.206875,2.43708,0.916023,0.939618,0.0744298,0,0
0.208125,2.43708,0.916023,0.939618,0.0744298,0,0
0.209375,2.43708,0.916023,0.939618,0.0744298,0,0
0.210625,2.42351,0.898349,0.926651,0.0907503,0,0
0.211875,2.42351,0.898349,0.926651,0.0907503,0,0
0.213125,2.42351,0.898349,0.926651,0.0907503,0,0
0.214375,2.42351,0.898349,0.926651,0.0907503,0,0
0.215625,2.42351,0.898349,0.926651,0.0907503,0,0
0.216875,2.42351,0.898349,0.926651,0.0907503,0,0
0.218125,2.42351,0.898349,0.926651,0.0907503,0,0
0.219375,2.42351,0.898349,0.926651,0.0907503,0,0
0.220625,2.40854,0.879105,0.912434,0.108821,0,0
0.221875,2.40854,0.879105,0.912434,0.108821,0,0
0.223125,2.40854,0.879105,0.912434,0.108821,0,0
0.224375,2.40854,0.879105,0.912434,0.108821,0,0
0.225625,2.40854,0.879105,0.912434,0.108821,0,0
0.226875,2.40854,0.879105,0.912434,0.108821,0,0
0.228125,2.40854,0.879105,0.912434,0.108821,0,0
0.229375,2.40854,0.879105,0.912434,0.108821,0,0
0.230625,2.39229,0.858488,0.897091,0.128547,0,0
0.231875,2.39229,0.858488,0.897091,0.128547,0,0
0.233125,2.39229,0.858488,0.897091,0.128547,0,0
0.234375,2.39229,0.858488,0.897091,0.128547,0,0
0.235625,2.39229,0.858488,0.897091,0.128547,0,0
0.236875,2.39229,0.858488,0.897091,0.128547,0,0
0.238125,2.39229,0.858488,0.897091,0.128547,0,0
0.239375,2.39229,0.858488,0.897091,0.128547,0,0
0.240625,2.37484,0.836707,0.880755,0.14982,0,0
0.241875,2.37484,0.836707,0.880755,0.14982,0,0
0.243125,2.37484,0.836707,0.880755,0.14982,0,0
0.244375,2.37484,0.836707,0.880755,0.14982,0,0
0.245625,2.37484,0.836707,0.880755,0.14982,0,0
0.246875,2.37484,0.836707,0.880755,0.14982,0,0
0.248125,2.37484,0.836707,0.880755,0.14982,0,0
0.249375,2.37484,0.836707,0.880755,0.14982,0,0
0.250625,2.35631,0.813976,0.863565,0.172521,0,0
0.251875,2.35631,0.813976,0.863565,0.172521,0,0
0.253125,2.35631,0.813976,0.863565,0.172521,0,0
0.254375,2.35631,0.813976,0.863565,0.172521,0,0
0.255625,2.35631,0.813976,0.863565,0.172521,0,0
0.256875,2.35631,0.813976,0.863565,0.172521,0,0
0.258125,2.35631,0.813976,0.863565,0.172521,0,0
0.259375,2.35631,0.813976,0.863565,0.172521,0,0
0.260625,2.33681,0.790501,0.845658,0.196533,0,0
0.261875,2.33681,0.790501,0.845658,0.196533,0,0
0.263125,2.33681,0.790501,0.845658,0.196533,0,0
0.264375,2.33681,0.790501,0.845658,0.196533,0,0
0.265625,2.33681,0.790501,0.845658,0.196533,0,0
0.266875,2.33681,0.790501,0.845658,0.196533,0,0
0.268125,2.33681,0.790501,0.845658,0.196533,0,0
0.269375,2.33681,0.790501,0.845658,0.196533,0,0
0.270625,2.31644,0.766475,0.827164,0.221741,0,0
0.271875,2.31644,0.766475,0.827164,0.221741,0,0
0.273125,2.31644,0.766475,0.827164,0.221741,0,0
0.274375,2.31644,0.766475,0.827164,0.221741,0,0
0.275625,2.31644,0.766475,0.827164,0.221741,0,0
0.276875,2.31644,0.766475,0.827164,0.221741,0,0
0.278125,2.31644,0.766475,0.827164,0.221741,0,0
0.279375,2.31644,0.766475,0.827164,0.221741,0,0
0.280625,2.29531,0.742074,0.808206,0.248038,0,0
0.281875,2.29531,0.742074,0.808206,0.248038,0,0
0.283125,2.29531,0.742074,0.808206,0.248038,0,0
0.284375,2.29531,0.742074,0.808206,0.248038,0,0
0.285625,2.29531,0.742074,0.808206,0.248038,0,0
0.286875,2.29531,0.742074,0.808206,0.248038,0,0
0.288125,2.29531,0.742074,0.808206,0.248038,0,0
0.289375,2.29531,0.742074,0.808206,0.248038,0,0
0.290625,2.27349,0.717458,0.788894,0.275324,0,0
0.291875,2.27349,0.717458,0.788894,0.275324,0,0
0.293125,2.27349,0.717458,0.788894,0.275324,0,0
0.294375,2.27349,0.717458,0.788894,0.275324,0,0
0.295625,2.27349,0.717458,0.788894,0.275324,0,0
0.296875,2.27349,0.717458,0.788894,0.275324,0,0
0.298125,2.27349,0.717458,0.788894,0.275324,0,0
0.299375,2.27349,0.717458,0.788894,0.275324,0,0
0.300625,2.25108,0.692767,0.769327,0.303507,0,0
0.301875,2.25108,0.692767,0.769327,0.303507,0,0
0.303125,2.25108,0.692767,0.769327,0.303507,0,0
0.304375,2.25108,0.692767,0.769327,0.303507,0,0
0.305625,2.25108,0.692767,0.769327,0.303507,0,0
0.306875,2.25108,0.692767,0.769327,0.303507,0,0
0.308125,2.25108,0.692767,0.769327,0.303507,0,0
0.309375,2.25108,0.692767,0.769327,0.303507,0,0
0.310625,2.22815,0.668122,0.749595,0.332505,0,0
0.311875,2.22815,0.668122,0.749595,0.332505,0,0
0.313125,2.22815,0.668122,0.749595,0.332505,0,0
0.314375,2.22815,0.668122,0.749595,0.332505,0,0
0.315625,2.22815,0.668122,0.749595,0.332505,0,0
0.316875,2.22815,0.668122,0.749595,0.332505,0,0
0.318125,2.22815,0.668122,0.749595,0.332505,0,0
0.319375,2.22815,0.668122,0.749595,0.332505,0,0
0.320625,2.20476,0.643628,0.729774,0.362247,0,0
0.321875,2.20476,0.643628,0.729774,0.362247,0,0
0.323125,2.20476,0.643628,0.729774,0.362247,0,0
0.324375,2.20476,0.643628,0.729774,0.362247,0,0
0.325625,2.20476,0.643628,0.729774,0.362247,0,0
0.326875,2.20476,0.643628,0.729774,0.362247,0,0
0.328125,2.20476,0.643628,0.729774,0.362247,0,0
0.329375,2.20476,0.643628,0.729774,0.362247,0,0
0.330625,2.18098,0.619374,0.709933,0.392667,0,0
0.331875,2.18098,0.619374,0.709933,0.392667,0,0
0.333125,2.18098,0.619374,0.709933,0.392667,0,0
0.334375,2.18098,0.619374,0.709933,0.392667,0,0
0.335625,2.18098,0.619374,0.709933,0.392667,0,0
0.336875,2.18098,0.619374,0.709933,0.392667,0,0
0.338125,2.18098,0.619374,0.709933,0.392667,0,0
0.339375,2.18098,0.619374,0.709933,0.392667,0,0
0.340625,2.15685,0.595436,0.690131,0.423708,0,0
0.341875,2.15685,0.595436,0.690131,0.423708,0,0
0.343125,2.15685,0.595436,0.690131,0.423708,0,0
0.344375,2.15685,0.595436,0.690131,0.423708,0,0
0.345625,2.15685,0.595436,0.690131,0.423708,0,0
0.346875,2.15685,0.595436,0.690131,0.423708,0,0
0.348125,2.15685,0.595436,0.690131,0.423708,0,0
0.349375,2.15685,0.595436,0.690131,0.423708,0,0
0.350625,2.13242,0.571877,0.670419,0.455322,0,0
0.351875,2.13242,0.571877,0.670419,0.455322,0,0
0.353125,2.13242,0.571877,0.670419,0.455322,0,0
0.354375,2.13242,0.571877,0.670419,0.455322,0,0
0.355625,2.13242,0.571877,0.670419,0.455322,0,0
0.356875,2.13242,0.571877,0.670419,0.455322,0,0
0.358125,2.13242,0.571877,0.670419,0.455322,0,0
0.359375,2.13242,0.571877,0.670419,0.455322,0,0
0.360625,2.10773,0.548749,0.650841,0.487463,0,0
0.361875,2.10773,0.548749,0.650841,0.487463,0,0
0.363125,2.10773,0.548749,0.650841,0.487463,0,0
0.364375,2.10773,0.548749,0.650841,0.487463,0,0
0.365625,2.10773,0.548749,0.650841,0.487463,0,0
0.366875,2.10773,0.548749,0.650841,0.487463,0,0
0.368125,2.10773,0.548749,0.650841,0.487463,0,0
0.369375,2.10773,0.548749,0.650841,0.487463,0,0
0.370625,2.08281,0.526093,0.631434,0.520096,0,0
0.371875,2.08281,0.526093,0.631434,0.520096,0,0
0.373125,2.08281,0.526093,0.631434,0.520096,0,0
0.374375,2.08281,0.526093,0.631434,0.520096,0,0
0.375625,2.08281,0.526093,0.631434,0.520096,0,0
0.376875,2.08281,0.526093,0.631434,0.520096,0,0
0.378125,2.08281,0.526093,0.631434,0.520096,0,0
0.379375,2.08281,0.526093,0.631434,0.520096,0,0
0.380625,2.05771,0.503945,0.61223,0.553184,0,0
0.381875,2.05771,0.503945,0.61223,0.553184,0,0
0.383125,2.05771,0.503945,0.61223,0.553184,0,0
0.384375,2.05771,0.503945,0.61223,0.553184,0,0
0.385625,2.05771,0.503945,0.61223,0.553184,0,0
0.386875,2.05771,0.503945,0.61223,0.553184,0,0
0.388125,2.05771,0.503945,0.61223,0.553184,0,0
0.389375,2.05771,0.503945,0.61223,0.553184,0,0
0.390625,2.03244,0.482333,0.593259,0.5867,0,0
0.391875,2.03244,0.482333,0.593259,0.5867,0,0
0.393125,2.03244,0.482333,0.593259,0.5867,0,0
0.394375,2.03244,0.482333,0.593259,0.5867,0,0
0.395625,2.03244,0.482333,0.593259,0.5867,0,0
0.396875,2.03244,0.482333,0.593259,0.5867,0,0
0.398125,2.03244,0.482333,0.593259,0.5867,0,0
0.399375,2.03244,0.482333,0.593259,0.5867,0,0
0.400625,2.00704,0.461279,0.574544,0.620613,0,0
0.401875,2.00704,0.461279,0.574544,0.620613,0,0
0.403125,2.00704,0.461279,0.574544,0.620613,0,0
0.404375,2.00704,0.461279,0.574544,0.620613,0,0
0.405625,2.00704,0.461279,0.574544,0.620613,0,0
0.406875,2.00704,0.461279,0.574544,0.620613,0,0
0.408125,2.00704,0.461279,0.574544,0.620613,0,0
0.409375,2.00704,0.461279,0.574544,0.620613,0,0
0.410625,1.98153,0.440803,0.556109,0.654896,0,0
0.411875,1.98153,0.440803,0.556109,0.654896,0,0
0.413125,1.98153,0.440803,0.556109,0.654896,0,0
0.414375,1.98153,0.440803,0.556109,0.654896,0,0
0.415625,1.98153,0.440803,0.556109,0.654896,0,0
0.416875,1.98153,0.440803,0.556109,0.654896,0,0
0.418125,1.98153,0.440803,0.556109,0.654896,0,0
0.419375,1.98153,0.440803,0.556109,0.654896,0,0
0.420625,1.95594,0.420924,0.537976,0.689513,0,0
0.421875,1.95594,0.420924,0.537976,0.689513,0,0
0.423125,1.95594,0.420924,0.537976,0.689513,0,0
0.424375,1.95594,0.420924,0.537976,0.689513,0,0
0.425625,1.95594,0.420924,0.537976,0.689513,0,0
0.426875,1.95594,0.420924,0.537976,0.689513,0,0
0.428125,1.95594,0.420924,0.537976,0.689513,0,0
0.429375,1.95594,0.420924,0.537976,0.689513,0,0
0.430625,1.93032,0.401664,0.520174,0.724415,0,0
0.431875,1.93032,0.401664,0.520174,0.724415,0,0
0.433125,1.93032,0.401664,0.520174,0.724415,0,0
0.434375,1.93032,0.401664,0.520174,0.724415,0,0
0.435625,1.93032,0.401664,0.520174,0.724415,0,0
0.436875,1.93032,0.401664,0.520174,0.724415,0,0
0.438125,1.93032,0.401664,0.520174,0.724415,0,0
0.439375,1.93032,0.401664,0.520174,0.724415,0,0
0.440625,1.90473,0.383057,0.502742,0.75952,0,0
0.441875,1.90473,0.383057,0.502742,0.75952,0,0
0.443125,1.90473,0.383057,0.502742,0.75952,0,0
0.444375,1.90473,0.383057,0.502742,0.75952,0,0
0.445625,1.90473,0.383057,0.502742,0.75952,0,0
0.446875,1.90473,0.383057,0.502742,0.75952,0,0
0.448125,1.90473,0.383057,0.502742,0.75952,0,0
0.449375,1.90473,0.383057,0.502742,0.75952,0,0
0.450625,1.87929,0.365167,0.48575,0.794666,0,0
0.451875,1.87929,0.365167,0.48575,0.794666,0,0
0.453125,1.87929,0.365167,0.48575,0.794666,0,0
0.454375,1.87929,0.365167,0.48575,0.794666,0,0
0.455625,1.87929,0.365167,0.48575,0.794666,0,0
0.456875,1.87929,0.365167,0.48575,0.794666,0,0
0.458125,1.87929,0.365167,0.48575,0.794666,0,0
0.459375,1.87929,0.365167,0.48575,0.794666,0,0
0.460625,1.85425,0.348118,0.469325,0.829523,0,0
0.461875,1.85425,0.348118,0.469325,0.829523,0,0
0.463125,1.85425,0.348118,0.469325,0.829523,0,0
0.464375,1.85425,0.348118,0.469325,0.829523,0,0
0.465625,1.85425,0.348118,0.469325,0.829523,0,0
0.466875,1.85425,0.348118,0.469325,0.829523,0,0
0.468125,1.85425,0.348118,0.469325,0.829523,0,0
0.469375,1.85425,0.348118,0.469325,0.829523,0,0
0.470625,1.8301,0.332183,0.453751,0.863369,0,0
0.471875,1.8301,0.332183,0.453751,0.863369,0,0
0.473125,1.8301,0.332183,0.453751,0.863369,0,0
0.474375,1.8301,0.332183,0.453751,0.863369,0,0
0.475625,1.8301,0.332183,0.453751,0.863369,0,0
0.476875,1.8301,0.332183,0.453751,0.863369,0,0
0.478125,1.8301,0.332183,0.453751,0.863369,0,0
0.479375,1.8301,0.332183,0.453751,0.863369,0,0
0.480625,1.80803,0.317922,0.439573,0.894701,0,0
0.481875,1.80803,0.317922,0.439573,0.894701,0,0
0.483125,1.80803,0.317922,0.439573,0.894701,0,0
0.484375,1.80803,0.317922,0.439573,0.894701,0,0
0.485625,1.80803,0.317922,0.439573,0.894701,0,0
0.486875,1.80803,0.317922,0.439573,0.894701,0,0
0.488125,1.80803,0.317922,0.439573,0.894701,0,0
0.489375,1.80803,0.317922,0.439573,0.894701,0,0
0.490625,1.79028,0.306517,0.428005,0.92041,0,0
0.491875,1.79028,0.306517,0.428005,0.92041,0,0
0.493125,1.79028,0.306517,0.428005,0.92041,0,0
0.494375,1.79028,0.306517,0.428005,0.92041,0,0
0.495625,1.79028,0.306517,0.428005,0.92041,0,0
0.496875,1.79028,0.306517,0.428005,0.92041,0,0
0.498125,1.79028,0.306517,0.428005,0.92041,0,0
0.499375,1.79028,0.306517,0.428005,0.92041,0,0
0.500625,1.7804,0.299634,0.420716,0.936055,0,0
0.501875,1.7804,0.299634,0.420716,0.936055,0,0
0.503125,1.7804,0.299634,0.420716,0.936055,0,0
0.504375,1.7804,0.299634,0.420716,0.936055,0,0
0.505625,1.7804,0.299634,0.420716,0.936055,0,0
0.506875,1.7804,0.299634,0.420716,0.936055,0,0
0.508125,1.7804,0.299634,0.420716,0.936055,0,0
0.509375,1.7804,0.299634,0.420716,0.936055,0,0
0.510625,1.77949,0.298479,0.41931,0.938481,0,0
0.511875,1.77949,0.298479,0.41931,0.938481,0,0
0.513125,1.77949,0.298479,0.41931,0.938481,0,0
0.514375,1.77949,0.298479,0.41931,0.938481,0,0
0.515625,1.77949,0.298479,0.41931,0.938481,0,0
0.516875,1.77949,0.298479,0.41931,0.938481,0,0
0.518125,1.77949,0.298479,0.41931,0.938481,0,0
0.519375,1.77949,0.298479,0.41931,0.938481,0,0
0.520625,1.7827,0.300175,0.420932,0.934412,0,0
0.521875,1.7827,0.300175,0.420932,0.934412,0,0
0.523125,1.7827,0.300175,0.420932,0.934412,0,0
0.524375,1.7827,0.300175,0.420932,0.934412,0,0
0.525625,1.7827,0.300175,0.420932,0.934412,0,0
0.526875,1.7827,0.300175,0.420932,0.934412,0,0
0.528125,1.7827,0.300175,0.420932,0.934412,0,0
0.529375,1.7827,0.300175,0.420932,0.934412,0,0
0.530625,1.78562,0.301767,0.422473,0.930719,0,0
0.531875,1.78562,0.301767,0.422473,0.930719,0,0
0.533125,1.78562,0.301767,0.422473,0.930719,0,0
0.534375,1.78562,0.301767,0.422473,0.930719,0,0
0.535625,1.78562,0.301767,0.422473,0.930719,0,0
0.536875,1.78562,0.301767,0.422473,0.930719,0,0
0.538125,1.78562,0.301767,0.422473,0.930719,0,0
0.539375,1.78562,0.301767,0.422473,0.930719,0,0
0.540625,1.78724,0.302499,0.423113,0.929051,0,0
0.541875,1.78724,0.302499,0.423113,0.929051,0,0
0.543125,1.78724,0.302499,0.423113,0.929051,0,0
0.544375,1.78724,0.302499,0.423113,0.929051,0,0
0.545625,1.78724,0.302499,0.423113,0.929051,0,0
0.546875,1.78724,0.302499,0.423113,0.929051,0,0
0.548125,1.78724,0.302499,0.423113,0.929051,0,0
0.549375,1.78724,0.302499,0.423113,0.929051,0,0
0.550625,1.78817,0.302732,0.42322,0.928532,0,0
0.551875,1.78817,0.302732,0.42322,0.928532,0,0
0.553125,1.78817,0.302732,0.42322,0.928532,0,0
0.554375,1.78817,0.302732,0.42322,0.928532,0,0
0.555625,1.78817,0.302732,0.42322,0.928532,0,0
0.556875,1.78817,0.302732,0.42322,0.928532,0,0
0.558125,1.78817,0.302732,0.42322,0.928532,0,0
0.559375,1.78817,0.302732,0.42322,0.928532,0,0
0.560625,1.7889,0.302793,0.423132,0.9284,0,0
0.561875,1.7889,0.302793,0.423132,0.9284,0,0
0.563125,1.7889,0.302793,0.423132,0.9284,0,0
0.564375,1.7889,0.302793,0.423132,0.9284,0,0
0.565625,1.7889,0.302793,0.423132,0.9284,0,0
0.566875,1.7889,0.302793,0.423132,0.9284,0,0
0.568125,1.7889,0.302793,0.423132,0.9284,0,0
0.569375,1.7889,0.302793,0.423132,0.9284,0,0
0.570625,1.78967,0.302814,0.422978,0.92836,0,0
0.571875,1.78967,0.302814,0.422978,0.92836,0,0
0.573125,1.78967,0.302814,0.422978,0.92836,0,0
0.574375,1.78967,0.302814,0.422978,0.92836,0,0
0.575625,1.78967,0.302814,0.422978,0.92836,0,0
0.576875,1.78967,0.302814,0.422978,0.92836,0,0
0.578125,1.78967,0.302814,0.422978,0.92836,0,0
0.579375,1.78967,0.302814,0.422978,0.92836,0,0
0.580625,1.79056,0.30283,0.422789,0.928332,0,0
0.581875,1.79056,0.30283,0.422789,0.928332,0,0
0.583125,1.79056,0.30283,0.422789,0.928332,0,0
0.584375,1.79056,0.30283,0.422789,0.928332,0,0
0.585625,1.79056,0.30283,0.422789,0.928332,0,0
0.586875,1.79056,0.30283,0.422789,0.928332,0,0
0.588125,1.79056,0.30283,0.422789,0.928332,0,0
0.589375,1.79056,0.30283,0.422789,0.928332,0,0
0.590625,1.79159,0.302846,0.42257,0.928303,0,0
